timestamp,open,high,low,close,volume,ltq,bid_price,ask_price,bid_quantity,ask_quantity,bid_ask_imbalance,ltq_change,price_change,volume_change,smma_20,smma_120,smma_spread,smma_spread_change,ltq_acceleration,price_change_pct,bid_ask_spread,signal,future_close,future_return,target
2026-08-11 09:30:00,100.85970780861552,101.28365867275974,100.39244662285864,100.87188255945384,394366,9635,100.79265727119672,100.96126689619452,1514281,1661680,-0.046410834389968895,2601.0,-0.10322013576380584,-8255.0,,,,,-2665.0,-0.1022233530926564,0.1686096249977993,NONE,100.4439904330987,-0.004241936558514541,0
2026-08-11 09:31:00,100.78466737626776,101.04367048232692,100.5619152497071,100.63332240194352,118320,4104,100.59015177973104,100.68331784564594,1373841,1541788,-0.05760232183175568,-5531.0,-0.2385601575103209,-276046.0,,,,,-8132.0,-0.23649817120218186,0.09316606591490029,NONE,100.16157908491084,-0.00468774463341742,0
2026-08-11 09:32:00,100.855778382065,101.03137241267072,100.50278242558566,100.79269721360951,194154,5355,100.6962961443358,100.8557021419752,1586240,1894288,-0.08850611171638326,1251.0,0.1593748116659981,75834.0,,,,,6782.0,0.15837180753055513,0.15940599763939645,NONE,100.3368726102291,-0.004522397117862557,0
2026-08-11 09:33:00,100.48277176498816,100.7606000020886,100.44391531366178,100.5851904474211,152243,4305,100.50134893130684,100.60771734966931,1416358,1972677,-0.16415262751786275,-1050.0,-0.20750676618841624,-41911.0,,,,,-2301.0,-0.20587480236653466,0.10636841836247868,NONE,100.21895137709366,-0.0036410834308543906,0
2026-08-11 09:34:00,100.41159734161558,100.4074679832617,100.08668393980824,100.22618808498216,276687,2538,100.13933272331084,100.2364929913006,1439947,1613790,-0.056927954175490555,-1767.0,-0.3590023624389431,124444.0,101.08375928634086,,,,-717.0,-0.3569137373424791,0.09716026798975008,NONE,100.19338879512216,-0.00032725269200285095,0
2026-08-11 09:35:00,100.85245160926657,101.13320550254814,100.52786394602596,100.73034823971405,172833,2331,100.70485075564572,100.76242434814196,811356,1494048,-0.2961268393739232,-207.0,0.5041601547318919,-103854.0,101.06608873400953,,,,1560.0,0.503022378047957,0.05757359249624017,NONE,100.07448649647058,-0.006511063991188331,0
2026-08-11 09:36:00,100.7850559444007,100.89093591545264,100.227449706146,100.72684617405385,193476,9168,100.69245948534542,100.80025891694584,1501635,1283577,0.07829134730139034,6837.0,-0.00350206566020006,20643.0,101.04912660601175,,,,7044.0,-0.0034766738340574754,0.10779943160041228,NONE,100.69143281160272,-0.00035157819187478517,0
2026-08-11 09:37:00,100.7884409166074,100.91561901334582,100.78360617307249,100.8110893264924,214560,7939,100.77538293252088,100.83001683420255,1623852,1596686,0.00843523659711514,-1229.0,0.08424315243854608,21084.0,101.03722474203579,,,,-8066.0,0.08363525280339346,0.05463390168166882,NONE,100.74828877317358,-0.0006229528292807092,0
2026-08-11 09:38:00,100.35144811446544,100.48973620907545,100.15812112903603,100.4473920381378,496419,9261,100.41301020804558,100.53919190777258,565231,1160531,-0.3449490717723533,1322.0,-0.3636972883545866,281859.0,101.0077331068409,,,,2551.0,-0.360771112369096,0.12618169972699889,NONE,100.491512050823,0.0004392350243244414,0
2026-08-11 09:39:00,100.3103148429331,100.5808820809824,100.30624944152255,100.3475355205402,401411,6558,100.26054878595082,100.37688755178226,1718692,640661,0.4569180618584841,-2703.0,-0.09985651759760117,-95008.0,100.97472322752587,,,,-4025.0,-0.09941175731041918,0.11633876583144342,NONE,100.79843273187568,0.004493356104826098,0
2026-08-11 09:40:00,100.55286529506913,100.68505648255862,100.36673001810344,100.4439904330987,137941,6944,100.43112080152991,100.47240385838496,1832467,518077,0.5591854481345595,386.0,0.09645491255849947,-263470.0,100.94818658780451,,,,3089.0,0.09612085843280216,0.041283056855050404,NONE,100.49194678666214,0.00047744373114464356,0
2026-08-11 09:41:00,100.35003771550429,100.58203344011228,99.94179761402438,100.16157908491084,444953,8126,100.14473008590257,100.18791480145676,1261816,1351306,-0.03424639186383185,1182.0,-0.28241134818786406,307012.0,100.90885621265984,,,,796.0,-0.28116301131621,0.043184715554190234,NONE,100.61397231800288,0.004516634394397153,0
2026-08-11 09:42:00,100.49119696305632,100.44749195845212,100.08164254455588,100.3368726102291,125368,1480,100.3022202718724,100.34813096439652,1971921,746797,0.45062562575449167,-6646.0,0.17529352531825282,-319585.0,100.88025703253831,,,,-7828.0,0.17501074455870125,0.04591069252411728,NONE,100.08502646877442,-0.002510005892180884,0
2026-08-11 09:43:00,100.17006643491504,100.40944701392786,100.0895551729114,100.21895137709366,439330,6263,100.1909628093752,100.2984138692567,1810757,669299,0.46025492972739324,4783.0,-0.11792123313543357,313962.0,100.84719174976608,,,,11429.0,-0.11752532251380066,0.10745105988151238,NONE,99.74510408238136,-0.004728120661823289,0
2026-08-11 09:44:00,100.08142705179324,100.597591664569,100.03516022968492,100.19338879512216,393128,5094,100.16252142987268,100.2821419029342,597847,1956729,-0.5319403298238142,-1169.0,-0.0255625819714993,-46202.0,100.81450160203389,,,,-5952.0,-0.025506734624791694,0.11962047306151646,NONE,99.8622637020828,-0.003304859702035368,0
2026-08-11 09:45:00,100.08857512116172,100.48629830184508,100.0310029863426,100.07448649647058,303990,7167,99.9926716094378,100.13976113970604,1277725,1820474,-0.17518209772838994,2073.0,-0.11890229865157664,-89138.0,100.77750084675571,,,,3242.0,-0.11867279875592551,0.14708953026823224,NONE,100.141462402943,0.0006692605559838061,0
2026-08-11 09:46:00,100.51458887504644,100.8837383495921,100.5398229196806,100.69143281160272,357481,3793,100.63075141815244,100.7183708099539,548503,1836408,-0.5400222482096816,-3374.0,0.6169463151321395,53491.0,100.77319744499806,,,,-5447.0,0.6164871154786367,0.08761939180145362,NONE,100.2500788281134,-0.0043832327256193735,0
2026-08-11 09:47:00,100.78060554459206,100.97785078481692,100.26500955348332,100.74828877317358,100801,3892,100.73776941365722,100.78396379289826,1314639,1293480,0.008112743321911309,99.0,0.056855961570860813,-256680.0,100.77195201140684,,,,3473.0,0.05646554029798967,0.04619437924104375,NONE,100.27212731479474,-0.004726248596151127,0
2026-08-11 09:48:00,100.47675179219311,100.64315499624765,100.01915835998676,100.491512050823,206538,2198,100.44287300190962,100.54434545358583,1002376,1833288,-0.29302202235525787,-1694.0,-0.2567767223505797,105737.0,100.75793001337766,,,,-1793.0,-0.25486956203165656,0.10147245167621577,NONE,100.238066107147,-0.0025220631922407534,0
2026-08-11 09:49:00,100.75182908168888,101.26471017108535,100.6309935868072,100.79843273187568,474345,9011,100.75172308845916,100.8943238675218,1843961,1384015,0.14248742865498382,6813.0,0.30692068105267367,267807.0,100.75995514930256,,,,8507.0,0.3054195073683985,0.14260077906264712,NONE,99.85029632395624,-0.009406261409257051,0
2026-08-11 09:50:00,100.33247647993548,100.55126866953292,100.20651981852276,100.49194678666214,410109,3372,100.47169171241214,100.52420841012574,1906891,1492523,0.12189394995725734,-5639.0,-0.306485945213538,-64236.0,100.74655473117053,,,,-12452.0,-0.30405824466417375,0.05251669771359957,NONE,99.6896368575025,-0.007983823130254263,0
2026-08-11 09:51:00,100.66533232865986,101.08084702950362,100.1591746224474,100.61397231800288,185269,2892,100.54311955702876,100.68982044935566,759966,910761,-0.09025711561493889,-480.0,0.12202553134073924,-224840.0,100.73992561051215,,,,5159.0,0.12142816936344669,0.14670089232690486,NONE,99.60623616144248,-0.010015866915335809,0
2026-08-11 09:52:00,100.03175638480822,100.42695969469209,100.08193455745396,100.08502646877442,353765,6790,100.01183772182026,100.13457680887078,1403734,594449,0.405010451995638,3898.0,-0.5289458492284638,168496.0,100.70718065342525,,,,4378.0,-0.5257180857114574,0.12273908705051895,NONE,99.97765115023276,-0.0010728409866100847,0
2026-08-11 09:53:00,99.62811239881032,100.0108901587247,99.33976229721254,99.74510408238136,398113,2883,99.67022369266664,99.78191034373374,572832,1069505,-0.30241844396125767,-3907.0,-0.33992238639305583,44348.0,100.65907682487307,,,,-7805.0,-0.33963360792945707,0.11168665106710307,NONE,100.13449268150988,0.003903836711693836,0
2026-08-11 09:54:00,99.57503748075465,99.87859323247504,99.38807892568832,99.8622637020828,191679,6467,99.78670131698252,99.9132961364148,1832103,1727770,0.02930806801253865,3584.0,0.11715961970143951,-206434.0,100.61923616873356,,,,7491.0,0.11745901794304459,0.12659481943228457,NONE,99.65880483354648,-0.00203739491769675,0
2026-08-11 09:55:00,100.13871091243794,100.379260498854,100.09579953577622,100.141462402943,256777,1797,100.1314576485191,100.15787100752172,886435,664818,0.14286322089304582,-4670.0,0.2791987008602064,65098.0,100.59534748044403,,,,-8254.0,0.27958378922106064,0.026413359002617653,NONE,99.80871290268124,-0.0033227944976764244,0
2026-08-11 09:56:00,100.42730398778038,100.45395288061476,100.16935498509694,100.2500788281134,291375,9209,100.1542259557672,100.33196069149712,1263389,1426213,-0.060538325001245535,7412.0,0.10861642517039627,34598.0,100.5780840478275,,,,12082.0,0.10846299081728183,0.1777347357299135,NONE,99.74532039833738,-0.005034992846653676,0
2026-08-11 09:57:00,100.43825323624954,100.3527367207823,99.79175416340908,100.27212731479474,390507,9235,100.18884852575982,100.30402448831322,1289106,1676449,-0.13061399974035215,26.0,0.022048486681342183,99132.0,100.56278621117586,,,,-7386.0,0.02199348563021175,0.11517596255339413,NONE,99.5938159993163,-0.006764704545949698,0
2026-08-11 09:58:00,100.19235648148836,100.56627090889732,99.96929603532682,100.238066107147,261792,1154,100.14670775445396,100.31335319823437,1924820,1836078,0.023595960326496492,-8081.0,-0.034061207647738456,-128715.0,100.54655020597441,,,,-8107.0,-0.03396876934784743,0.16664544378041057,NONE,99.82832192783708,-0.004087710340220841,0
2026-08-11 09:59:00,99.79007511792008,100.3358717776404,99.8431980067204,99.85029632395624,133351,5962,99.83888842737858,99.86644767738656,1920089,614064,0.5153694350735729,4808.0,-0.3877697831907625,-128441.0,100.5117375118735,,,,12889.0,-0.38684882724718817,0.027559250007982428,NONE,100.18804658807773,0.0033825664675613807,0
2026-08-11 10:00:00,99.73651428311,99.97073126303476,99.56082085812074,99.6896368575025,211023,5080,99.5955895658818,99.78559572755742,1967458,1119675,0.2746182299240104,-882.0,-0.16065946645373685,77672.0,100.47063247915496,,,,-5690.0,-0.1609003401777498,0.19000616167562612,NONE,100.51726821268694,0.008302080148686492,0
2026-08-11 10:01:00,99.50639761752365,99.96361279966446,99.38126432430803,99.60623616144248,267217,9050,99.52335519386055,99.633607510129,1592370,1184116,0.14703981939761265,3970.0,-0.08340069606002487,56194.0,100.42741266326934,,,,4852.0,-0.08366034694181623,0.11025231626844345,NONE,100.3147444582676,0.007113091751371476,0
2026-08-11 10:02:00,100.00783034021472,100.0118763765158,99.6311966947204,99.97765115023276,187948,6947,99.89230142736648,100.0670979370914,1419580,1466793,-0.016357206778195334,-2103.0,0.3714149887902778,-79269.0,100.4049245876175,,,,-6073.0,0.3728832682607264,0.17479650972492777,NONE,100.27061739613424,0.0029303173512373526,0
2026-08-11 10:03:00,100.21110070934834,100.34332617941836,99.76791249244148,100.13449268150988,320686,5320,100.11609681688488,100.21734527037526,1677120,1475601,0.06391907181130205,-1627.0,0.15684153127712364,132738.0,100.39140299231212,,,,476.0,0.1568765913908532,0.1012484534903848,NONE,100.41801956632432,0.002831460740668328,0
2026-08-11 10:04:00,99.7814981559349,99.71698407612872,99.16109407708376,99.65880483354648,319188,2892,99.5823148109438,99.7559122267138,537555,1494185,-0.4708427259393426,-2428.0,-0.4756878479633997,-1498.0,100.35477308437385,,,,-801.0,-0.47504894190294467,0.1735974157700042,NONE,100.75808418666205,0.011030428821132426,0
2026-08-11 10:05:00,99.79869749503324,100.11511082044947,99.66495730298936,99.80871290268124,418379,4424,99.71232040061344,99.86172306216636,1318838,586728,0.38419556184356773,1532.0,0.14990806913475296,99191.0,100.32747007528921,,,,3960.0,0.1504212993373999,0.14940266155292647,NONE,100.66110250096048,0.008540232345350151,0
2026-08-11 10:06:00,99.72495302331969,100.21456147744446,99.47621034740315,99.74532039833738,376999,3015,99.67425113760974,99.82078615478352,540262,1726907,-0.5234038574098357,-1409.0,-0.06339250434385235,-41380.0,100.29836259144162,,,,-2941.0,-0.06351399842783323,0.14653501717377537,NONE,100.65153657131968,0.009085300136019242,0
2026-08-11 10:07:00,99.50601774064064,99.92470486555212,99.32715422538652,99.5938159993163,361677,7673,99.53246547290009,99.6371799584497,1242021,1313842,-0.02810048895422016,4658.0,-0.15150439902107848,-15322.0,100.26313526183534,,,,6067.0,-0.15189123501336832,0.10471448554962137,NONE,100.36512080815604,0.007744505028756253,0
2026-08-11 10:08:00,99.74563389243308,99.86672345199428,99.62549929811344,99.82832192783708,277476,7032,99.73321525683966,99.85491506925884,1965008,1654272,0.08585575031497977,-641.0,0.23450592852077534,-84201.0,100.24139459513543,,,,-5299.0,0.2354623388688859,0.12169981241918038,NONE,100.05108841880362,0.0022314958988048127,0
2026-08-11 10:09:00,100.16539869888756,100.36537969057026,100.10346564115652,100.18804658807773,250641,5833,100.13818224712162,100.23792342204172,961333,1540963,-0.23163926250131878,-1199.0,0.3597246602406443,-26835.0,100.23872719478254,,,,-558.0,0.3603432906552184,0.09974117492009782,NONE,100.3390126520024,0.0015068271022926122,0
2026-08-11 10:10:00,100.55400476336855,100.79259990240736,100.02853993109504,100.51726821268694,225074,1565,100.453331791719,100.5421856240719,792428,773591,0.012028589691440526,-4268.0,0.3292216246092181,-25567.0,100.25265424567776,,,,-3069.0,0.32860369656952937,0.08885383235291044,NONE,100.7893801734802,0.0027071165545156407,0
2026-08-11 10:11:00,100.40610292089092,100.51634833633425,99.88808586493433,100.3147444582676,360078,8412,100.26187401185312,100.41312847431838,1175531,1666530,-0.17276159800933197,6847.0,-0.2025237544193459,135004.0,100.25575875630724,,,,11115.0,-0.20148155438408644,0.15125446246526053,NONE,100.81059393359747,0.004942937132598261,0
2026-08-11 10:12:00,100.1902995010662,100.68743940137182,100.0214508819871,100.27061739613424,154437,3018,100.1766612362118,100.2892795803369,923751,586569,0.22325202606070238,-5394.0,-0.04412706213335582,-205641.0,100.25650168829858,,,,-12241.0,-0.0439886104197873,0.11261834412509586,NONE,101.15378426132015,0.008807833123205265,0
2026-08-11 10:13:00,100.56728842322028,100.82535506867931,100.11639685498233,100.41801956632432,256810,3314,100.40117194091545,100.48104862143506,589023,737963,-0.11223931526029664,296.0,0.14740217019007673,102373.0,100.26457758219988,,,,5690.0,0.14700435084362695,0.07987668051961805,NONE,101.30371168920873,0.008820051687032359,0
2026-08-11 10:14:00,100.73097182655778,101.06399969671364,100.6444536598822,100.75808418666205,499988,5412,100.70298341358776,100.8244659336349,707012,1231025,-0.2703833827733939,2098.0,0.3400646203377278,243178.0,100.289252912423,,,,1802.0,0.33864900125133435,0.12148252004713811,NONE,101.15091116898788,0.0038987142867671744,0
2026-08-11 10:15:00,100.65896577152564,100.84783147352684,100.3892089657646,100.66110250096048,190410,4883,100.5892767812358,100.71952965981914,664772,1570213,-0.40512173459777134,-529.0,-0.0969816857015644,-309578.0,100.30784539184987,,,,-2627.0,-0.0962520144010437,0.13025287858334877,NONE,101.29935679117972,0.0063406248725832,0
2026-08-11 10:16:00,100.57681540340488,100.77920475820127,100.30405150475892,100.65153657131968,119731,9216,100.57026498286169,100.72113330103372,1590092,1193556,0.14245191920817574,4333.0,-0.009565929640800164,-70679.0,100.32502995082335,,,,4862.0,-0.009503104380070848,0.15086831817203006,NONE,101.80007911074524,0.011411078047593724,0
2026-08-11 10:17:00,100.12269678212876,100.4180579672626,100.10753729396276,100.36512080815604,241203,7739,100.30264912988608,100.38557707790712,1826297,1439873,0.11831104933301083,-1477.0,-0.2864157631636459,121472.0,100.32703449368998,,,,-5810.0,-0.284561739363709,0.08292794802103742,NONE,101.82792005981622,0.01457477697313063,0
2026-08-11 10:18:00,100.13949295843972,100.22853726054689,99.55594583351116,100.05108841880362,428468,8902,99.95928582183268,100.1110400859821,1507338,1250377,0.09317895431543868,1163.0,-0.3140323893524197,187265.0,100.31323718994567,,,,2640.0,-0.3128899629909032,0.1517542641494174,NONE,102.33517245926429,0.02282917733887839,0
2026-08-11 10:19:00,100.41269704171164,100.54559891060627,100.03334182387854,100.3390126520024,285169,2189,100.24423342178288,100.37486178340389,755623,1776865,-0.40325640239953753,-6713.0,0.2879242331987797,-143299.0,100.31452596304851,,,,-7876.0,0.2877772123712985,0.13062836162100666,NONE,101.58637203321535,0.01243144962507329,0
2026-08-11 10:20:00,100.76124741776836,101.12729163603224,100.60389331718412,100.7893801734802,443864,8156,100.77359144339276,100.88399601917727,1039303,1572136,-0.2040380801542751,5967.0,0.45036752147780135,158695.0,100.33826867357008,,,,12680.0,0.44884587716622626,0.11040457578451424,NONE,101.8693230838066,0.010714848215829832,0
2026-08-11 10:21:00,100.81729300531998,101.13967384574627,100.42451791978957,100.81059393359747,458577,8342,100.76438058503877,100.88918038240706,591104,631241,-0.03283606510436906,186.0,0.021213760117277047,14713.0,100.36188493657144,,,,-5781.0,0.021047614422031735,0.12479979736829705,NONE,101.93106822151258,0.011114648214979688,0
2026-08-11 10:22:00,101.20537818309056,101.1888383311408,101.06855300552937,101.15378426132015,365033,7884,101.14167294936526,101.25131056471454,1925132,1027703,0.3039211469655433,-458.0,0.3431903277226809,-93544.0,100.40147990280887,,,,-644.0,0.34043081617864956,0.10963761534928551,NONE,101.87624140879991,0.007142166284292108,0
2026-08-11 10:23:00,101.14745710352004,101.50134134692428,101.11145378235558,101.30371168920873,109569,4157,101.264064190045,101.31709173548532,853884,978704,-0.06811132671391497,-3727.0,0.14992742788857072,-255464.0,100.44659149212887,,,,-3269.0,0.148217319780386,0.053027545440315293,NONE,101.93788320112752,0.0062601014448945246,0
2026-08-11 10:24:00,101.09800590125326,101.24180060259656,100.97743169379908,101.15091116898788,449337,6520,101.09259302937052,101.18657315475416,1963028,1683132,0.07676459617789674,2363.0,-0.15280052022085044,339768.0,100.48180747597182,,,,6090.0,-0.15083407870545296,0.09398012538363787,NONE,101.37495818041717,0.002214977688683273,0
2026-08-11 10:25:00,101.37878325914193,101.37776314383814,101.08345324362584,101.29935679117972,306749,2741,101.20738524743383,101.3269448239772,828784,1864707,-0.38460236176768364,-3779.0,0.14844562219184354,-142588.0,100.52268494173221,,,,-6142.0,0.14675658427223404,0.11955957654336657,NONE,101.34162842609848,0.00041729420854963467,0
2026-08-11 10:26:00,101.6746501684283,102.21373018561384,101.40918919778086,101.80007911074524,185192,4688,101.71388922172336,101.81108302360327,1678092,518225,0.5280963540326828,1947.0,0.5007223195655257,-121557.0,100.58655465018286,,,,5726.0,0.4942996040909975,0.09719380187991078,NONE,101.48055436976048,-0.0031387474722604065,0
2026-08-11 10:27:00,101.85727585303287,101.84887766817435,101.58583354373452,101.82792005981622,354829,8485,101.80644508441574,101.8597293755384,1463208,1629035,-0.0536267686595135,3797.0,0.027840949070977672,169637.0,100.64862292066454,,,,1850.0,0.0273486517045729,0.053284291122650984,NONE,101.95492945616606,0.0012472944186154992,0
2026-08-11 10:28:00,102.19951427880194,102.54476389721536,101.9381652341313,102.33517245926429,187154,6369,102.3167997255376,102.40626229778113,1722017,783080,0.37481063607516996,-2116.0,0.5072523994480633,-167675.0,100.73295039759452,,,,-5913.0,0.4981466764224285,0.08946257224351939,NONE,101.82966444483353,-0.004939728954206658,0
2026-08-11 10:29:00,101.63301503145873,101.6704738610986,101.29812758164542,101.58637203321535,308542,6644,101.52333797272723,101.61717003620748,1635583,1502450,0.0424256214004123,275.0,-0.7488004260489305,121388.0,100.77562147937557,,,,2391.0,-0.73171365040402,0.09383206348024942,NONE,101.6165362204489,0.0002969314350914079,0
2026-08-11 10:30:00,101.86575893557684,102.30898819164582,101.6982883664778,101.8693230838066,208073,5023,101.8114324662853,101.92513339390004,1242003,1381965,-0.05333982731496725,-1621.0,0.2829510505912509,-100469.0,100.83030655959712,,,,-1896.0,0.27853248908105144,0.11370092761474382,NONE,101.49462752909106,-0.003678198140251569,0
2026-08-11 10:31:00,101.76955503992204,102.2095884781501,101.52607884967084,101.93106822151258,319894,1716,101.89709423378387,102.02097185185944,547728,1931597,-0.558163613080173,-3307.0,0.061745137705969455,111821.0,100.8853446426929,,,,-1686.0,0.06061210169736597,0.12387761807556785,NONE,101.79706005691912,-0.0013146940077409172,0
2026-08-11 10:32:00,101.99271534424562,101.99193172698834,101.75709657352336,101.87624140879991,369756,4967,101.78529063119008,101.94867962163131,1301310,864413,0.20173263155075696,3251.0,-0.054826812712661877,49862.0,100.93488948099824,,,,6558.0,-0.053788127279819076,0.16338899044123423,NONE,101.92268580227234,0.00045589033154510786,0
2026-08-11 10:33:00,101.86442404344773,102.18909684471072,101.82569171122763,101.93788320112752,151644,8423,101.844420224276,101.98339981741908,1009958,1345377,-0.14240819246519074,3456.0,0.061641792327606026,-218112.0,100.9850391670047,,,,205.0,0.060506543503358046,0.13897959314307684,NONE,101.78994186712688,-0.001451289053243733,0
2026-08-11 10:34:00,101.29393293671572,101.74070136026872,101.12270671838976,101.37495818041717,132069,7450,101.32872315096655,101.41848038491926,1415357,1242759,0.06493245591990718,-973.0,-0.5629250207103524,-19575.0,101.00453511767532,,,,-4429.0,-0.5522235728592451,0.08975723395271018,NONE,101.96928527547549,0.005862661802538981,0
2026-08-11 10:35:00,101.36168534582156,101.8206874305582,101.21120380311744,101.34162842609848,443885,4215,101.25150119595828,101.39264464935924,1557721,1816100,-0.07658349390794592,-3235.0,-0.0333297543186859,311816.0,101.02138978309647,,,,-2262.0,-0.0328776996971647,0.14114345340095724,NONE,102.02294625616388,0.006722980878112043,0
2026-08-11 10:36:00,101.59541810470334,101.59077737188318,101.47601085228486,101.48055436976048,418041,8825,101.4359989692768,101.50648809945586,518226,1503750,-0.48740637871072656,4610.0,0.13892594366200228,-25844.0,101.04434801242967,,,,7845.0,0.13708674887074057,0.07048913017906955,NONE,102.33724763865918,0.008441945101888166,0
2026-08-11 10:37:00,101.85334727426822,102.39802034223072,101.63078069251664,101.95492945616606,245006,1390,101.87861594130138,102.0219895252335,1813522,1105109,0.24272098802486508,-7435.0,0.4743750864055727,-173035.0,101.08987708461649,,,,-12045.0,0.46745417321738536,0.1433735839321173,NONE,102.14950554498496,0.0019084519979248344,0
2026-08-11 10:38:00,101.83583242981832,102.29681650191728,101.57411753409733,101.82966444483353,464688,4037,101.77682964525422,101.87243819855294,1048407,1969052,-0.305106051150985,2647.0,-0.1252650113325302,219682.0,101.12686645262734,,,,10082.0,-0.12286312393201548,0.09560855329871742,NONE,102.0732426128218,0.0023920158169649496,0
2026-08-11 10:39:00,101.65941787048196,102.07474649271494,101.39377731320232,101.6165362204489,118706,1232,101.59550373636326,101.70324910188248,1612136,1974671,-0.101074576914788,-2805.0,-0.21312822438461865,-345982.0,101.15134994101842,,,,-5452.0,-0.20929875940038922,0.10774536551922154,NONE,101.97680383339524,0.003545364035679772,0
