timestamp,open,high,low,close,volume,ltq,bid_price,ask_price,bid_quantity,ask_quantity,bid_ask_imbalance,ltq_change,price_change,volume_change
2026-08-11 09:26:00,102.22430105261496,102.27385983758099,102.0105702958912,102.15094627126437,100132,6085,102.11819861174287,102.24794084156373,1728549,1703529,0.007290044107389168,-3431.0,-0.006212969552393588,-273255.0
2026-08-11 09:27:00,102.32110759953629,102.68464032409285,102.06672773879839,102.32022923404648,246628,6646,102.22818025352174,102.37043239946146,775677,522388,0.19512813302877746,561.0,0.16928296278210553,146496.0
2026-08-11 09:28:00,101.92538569151758,102.32304234234974,101.56249224686164,101.94915402321368,426541,5893,101.93085436040258,102.0426432551416,1657248,938517,0.27688600470381564,-753.0,-0.3710752108327995,179913.0
2026-08-11 09:29:00,101.63116468191772,101.82223073770608,101.27068080669105,101.62350377487256,445434,3594,101.52864378322748,101.66041945371207,1450889,1146309,0.11727253755778343,-2299.0,-0.32565024834111966,18893.0
2026-08-11 09:30:00,101.53555356522241,101.6919401628874,101.52727841217765,101.58672992101664,290512,2092,101.53546355248855,101.63278628440801,1922074,1504341,0.12191547141837751,-1502.0,-0.03677385385591947,-154922.0
2026-08-11 09:31:00,101.22495122839423,101.69606158241207,101.1398337854081,101.43542617896614,109839,3955,101.33608988635241,101.48109168101222,1383941,1323232,0.02242523843138211,1863.0,-0.15130374205050146,-180673.0
2026-08-11 09:32:00,101.81810594554271,102.07458694848934,101.12932988901888,101.61388815448925,339459,9403,101.5553246356531,101.67303524939756,1336376,1020981,0.13379178461302213,5448.0,0.17846197552310628,229620.0
2026-08-11 09:33:00,101.5002040483828,101.8044799146789,101.40628682979535,101.48467154846286,290136,5143,101.40649761297544,101.54725380463971,1607170,834846,0.3162649220971525,-4260.0,-0.1292166060263895,-49323.0
2026-08-11 09:34:00,101.26698543312183,101.31363195542322,100.80071716274688,101.22717070660958,342791,9770,101.21653431513917,101.25950195922339,1690162,1557461,0.040860962002055044,4627.0,-0.2575008418532718,52655.0
2026-08-11 09:35:00,101.68105266959617,102.02822190695062,101.33556940430697,101.68684344458386,316994,8644,101.63214343078744,101.7682660271214,913833,1637938,-0.2837656670602495,-1126.0,0.4596727379742731,-25797.0
2026-08-11 09:36:00,101.64773703260252,101.9348502263159,101.3342470562201,101.72124871267498,441508,3997,101.64487790022935,101.7759360485959,1547724,513026,0.5020977799344899,-4647.0,0.03440526809112043,124514.0
2026-08-11 09:37:00,101.80788348164299,102.12224032841556,101.68549676616655,101.82647592973787,272150,6208,101.74602149794161,101.83710984955457,1680998,1601765,0.024136070742846804,2211.0,0.10522721706288962,-169358.0
2026-08-11 09:38:00,101.39610125130525,101.92307274503624,101.41209626283477,101.55604072752469,332279,3979,101.53181635509054,101.61926138452318,855086,1561582,-0.2923430111210973,-2229.0,-0.2704352022131786,60129.0
2026-08-11 09:39:00,101.73072703977829,101.76049206573018,101.05000866208471,101.50301838997295,487832,4605,101.4553110044385,101.58484373971058,809462,1839252,-0.3887886725407122,626.0,-0.05302233755173802,155553.0
2026-08-11 09:40:00,101.48761159432911,102.018054781458,101.43114677812507,101.61106279417135,428574,1421,101.5633463179406,101.64360480057474,584195,506642,0.07109494819115963,-3184.0,0.10804440419839523,-59258.0
2026-08-11 09:41:00,101.29759507013178,101.76186948817481,101.3692840031701,101.4007916985165,363409,1610,101.38146402575158,101.41420008935907,1898890,727650,0.4459250572997175,189.0,-0.21027109565484636,-65165.0
2026-08-11 09:42:00,101.52525858173288,101.87682117218078,101.2689861503818,101.56928450217153,253879,9637,101.5194104064793,101.6519305811801,1255581,1544593,-0.10321215753021062,8027.0,0.1684928036550275,-109530.0
2026-08-11 09:43:00,101.61952359777014,101.56611243320107,101.42830719076397,101.4907160252849,327751,1130,101.40807765900226,101.58858092972234,759207,1667844,-0.3743790303541211,-8507.0,-0.07856847688663038,73872.0
2026-08-11 09:44:00,101.48779401470897,101.90431767023848,101.08804499407874,101.4863431147827,280586,3647,101.44932684839699,101.50323384010254,954394,1234956,-0.1281485372370795,2517.0,-0.004372910502198124,-47165.0
2026-08-11 09:45:00,101.27775380764942,101.86932017991238,101.08049416600194,101.40136738725246,287388,7673,101.35243568028201,101.49579069991178,1624381,1725756,-0.030259956533120885,4026.0,-0.08497572753023519,6802.0
2026-08-11 09:46:00,102.05216787954377,101.99521660537269,101.48937079085744,101.92673404346804,437645,4729,101.83024776181246,101.9690687405459,820609,1352365,-0.24471346642895866,-2944.0,0.5253666562155814,150257.0
2026-08-11 09:47:00,102.05555367818556,102.22657418022372,101.59003499061569,101.98245361550701,164817,5431,101.96959988867677,102.07718318027995,1287040,1139197,0.06093510238282575,702.0,0.05571957203896716,-272828.0
2026-08-11 09:48:00,101.82771547772072,101.90331635298432,101.71781515782996,101.77387198199906,458092,2024,101.71063502288848,101.84226752115929,1139759,1272413,-0.05499359083846426,-3407.0,-0.20858163350794712,293275.0
2026-08-11 09:49:00,102.10364033800744,102.40932856760313,101.84153157567313,102.03206691389035,263301,8039,101.95515766563037,102.1221889020107,969873,1976337,-0.34161312330078303,6015.0,0.25819493189128195,-194791.0
2026-08-11 09:50:00,102.01552887294366,102.13690750088777,101.38881255792812,101.77609268288542,272345,1537,101.69761326382262,101.85681765514005,1981626,1863826,0.030633590017506394,-6502.0,-0.25597423100492733,9044.0
2026-08-11 09:51:00,102.09270313826855,101.94463620905013,101.66552291213176,101.87419364876493,154784,5591,101.79975922652537,101.88671344561878,731765,1237173,-0.25669066268211593,4054.0,0.09810096587951023,-117561.0
2026-08-11 09:52:00,101.35811351946913,101.86529868940028,100.94060231137948,101.42678505376946,336710,4083,101.3514044238573,101.44267487897872,1417671,1832832,-0.12772207870597257,-1508.0,-0.4474085949954656,181926.0
2026-08-11 09:53:00,101.29624043562248,101.22433846833036,100.76598171139463,101.13385193634136,352673,1507,101.11854079643078,101.19116895080202,1465842,971382,0.20287835668777265,-2576.0,-0.292933117428106,15963.0
2026-08-11 09:54:00,101.25708763810816,101.61740033195633,101.21102086078712,101.21877081913227,244446,4924,101.16069852341,101.24043653091832,619467,1678999,-0.4609735362628814,3417.0,0.08491888279091597,-108227.0
2026-08-11 09:55:00,101.48558166432886,101.66416226252909,100.99567923693466,101.43567208271509,227247,9872,101.35520486626594,101.48716516423923,634328,1565734,-0.4233544327387137,4948.0,0.21690126358281248,-17199.0
2026-08-11 09:56:00,101.3381487515694,101.67151198151281,101.45697344229946,101.50737583473374,146116,3612,101.48890998032037,101.60329256160453,895695,598643,0.19878501383221198,-6260.0,0.07170375201864942,-81131.0
2026-08-11 09:57:00,101.48686510239861,101.58302331027454,101.43364181684738,101.50390367893743,311983,5876,101.49281918592261,101.54043183481734,851655,1091120,-0.1232592554464619,2264.0,-0.003472155796302445,165867.0
2026-08-11 09:58:00,101.36936985612587,101.53445934323284,101.08340601485399,101.45065221515952,159133,9951,101.36734165031555,101.50465435940293,1216838,1539182,-0.11695996400606672,4075.0,-0.05325146377791157,-152850.0
2026-08-11 09:59:00,101.18244804158726,101.43058743744838,100.66715788038269,101.09964216009793,439482,5223,101.02553566521695,101.14422552680405,1968802,618967,0.5216211338801879,-4728.0,-0.3510100550615931,280349.0
2026-08-11 10:00:00,101.04202211933676,101.21012926327005,100.6667392553467,100.93491406929648,288350,4147,100.88781549177418,101.00159849607883,1806550,1599581,0.06076366411039388,-1076.0,-0.16472809080144657,-151132.0
2026-08-11 10:01:00,100.62417282344627,100.89266416937352,100.68709659207501,100.8316214585479,267534,3193,100.73698577961622,100.85906750230654,1125408,1712985,-0.2070104456993799,-954.0,-0.10329261074858209,-20816.0
2026-08-11 10:02:00,101.10222635714452,101.16077877376411,100.92877207091836,101.10442984354495,412285,9082,101.02543601502632,101.13782437965703,1295414,521102,0.4262621413739268,5889.0,0.27280838499704885,144751.0
2026-08-11 10:03:00,101.30774074117411,101.23170987808108,101.02410992589665,101.19555459069468,311519,3546,101.09844710595009,101.28284369731745,1397765,563673,0.4252451517713025,-5536.0,0.09112474714973473,-100766.0
2026-08-11 10:04:00,100.73807569304539,101.1286272629635,100.59340453737198,100.75674358927674,185600,6061,100.66310521591747,100.83976384942417,1337058,787362,0.25875109441635835,2515.0,-0.43881100141794604,-125919.0
2026-08-11 10:05:00,100.90939021361994,101.19242489173435,100.71502901320888,100.8364838491197,241727,5655,100.78316742485157,100.91751092111807,1343709,1339256,0.0016597309320099218,-406.0,0.07974025984296418,56127.0
2026-08-11 10:06:00,100.77086546867741,100.764964417342,100.43131537460009,100.7357489219147,404008,2222,100.65782511383678,100.81513168675332,1265042,1989375,-0.2225692036392386,-3433.0,-0.10073492720499644,162281.0
2026-08-11 10:07:00,100.5930873058848,100.83905632048801,100.10871862340699,100.55892128268952,499626,8750,100.48869405769683,100.61027065710107,1126593,883823,0.12075610221964012,6528.0,-0.17682763922518063,95618.0
2026-08-11 10:08:00,100.67403438749274,100.74350396292093,100.5476246787579,100.70116588529957,463845,6019,100.61813581639124,100.77676605482748,1920890,626208,0.5082968931701882,-2731.0,0.1422446026100488,-35781.0
2026-08-11 10:09:00,100.82356585062749,101.39709681634552,100.85187678231036,100.94522393104106,316989,4574,100.86433197483846,100.99007236464955,1412692,1305367,0.03948589784106968,-1445.0,0.2440580457414825,-146856.0
2026-08-11 10:10:00,101.04924612202211,101.61495784635468,100.7421103035789,101.16139913676462,342407,6723,101.13760825946163,101.18046299898167,966492,1106317,-0.0674567700159542,2149.0,0.21617520572355886,25418.0
2026-08-11 10:11:00,101.00300087160142,101.28118211506245,100.56117395471102,100.93206562015588,264750,7546,100.9010294222931,100.97746933790428,952310,959483,-0.0037519752399972173,823.0,-0.22933351660873313,-77657.0
2026-08-11 10:12:00,100.83436776649633,101.29551640166417,100.36700342516448,100.83242194094444,122970,4023,100.79850609899846,100.85670161492496,1610117,545269,0.4940405106092366,-3523.0,-0.09964367921143946,-141780.0
2026-08-11 10:13:00,100.8763114637519,101.29588920341948,100.80740282041018,100.89016268821263,422095,4280,100.8064978178831,100.93533933946955,604330,1494275,-0.42406503367713316,257.0,0.05774074726818412,299125.0
2026-08-11 10:14:00,101.06393118626814,101.52058947846389,101.03419453344208,101.10632019050037,292758,1540,101.02335343714674,101.14308845988303,1700782,901975,0.30690802099466064,-2740.0,0.2161575022877429,-129337.0
2026-08-11 10:15:00,100.92570995110555,101.24108276093858,100.68551413850112,100.95622883565362,409827,1510,100.90164865442907,101.02015329568974,1822073,603860,0.5021626730828922,-30.0,-0.15009135484675085,117069.0
2026-08-11 10:16:00,100.9817267675472,101.03006518720647,100.56981876068083,100.87703558809838,483288,7162,100.8147606847657,100.91957422549324,970133,916704,0.02831670144267894,5652.0,-0.0791932475552386,73461.0
2026-08-11 10:17:00,100.5317600402783,100.67418400602332,100.32519772753531,100.5652844484651,178399,7702,100.48086145469794,100.63878751816924,1916330,1739863,0.04826523107505539,540.0,-0.31175113963327306,-304889.0
2026-08-11 10:18:00,100.09466520183746,100.39237168418708,99.92928835500568,100.22877167316761,472405,1344,100.19063824910661,100.2848648744619,1349198,1558125,-0.07186232833434744,-6358.0,-0.3365127752974928,294006.0
2026-08-11 10:19:00,100.46661182949909,100.7064943669896,100.30205676750754,100.39224665194507,298223,6179,100.3777305620226,100.48500095701147,1655823,744369,0.37974212063034957,4835.0,0.1634749787774581,-174182.0
2026-08-11 10:20:00,100.66906855657355,100.77588449087622,100.44974934587798,100.68955622296002,192874,9083,100.6361225435149,100.70774851214156,1857316,819269,0.38782515780369387,2904.0,0.29730957101494937,-105349.0
2026-08-11 10:21:00,100.63095314641018,100.75713367817556,100.29876727938706,100.6278135598569,240469,7372,100.53557901691052,100.69970738683462,1762800,1211882,0.1852023174241818,-1711.0,-0.061742663103117934,47595.0
2026-08-11 10:22:00,100.99383174024427,101.06710434100205,100.61672068497997,100.83307390960432,464474,3480,100.75193176611792,100.90358962858562,907638,666086,0.15349070103779316,-3892.0,0.20526034974741947,224005.0
2026-08-11 10:23:00,100.87403071290464,100.992611817902,100.53636310073139,100.8760867686397,129655,9590,100.83309121135993,100.97164315790684,1013985,1919592,-0.3087040156096124,6110.0,0.043012859035371775,-334819.0
2026-08-11 10:24:00,100.69466758121506,100.96007104876121,100.44015357362626,100.66574921390318,427590,6819,100.64991979145972,100.70918888193711,1798750,1271968,0.17155010652231822,-2771.0,-0.21033755473651183,297935.0
2026-08-11 10:25:00,100.58760063449067,101.16708099784867,100.53869319319936,100.7054929836205,405783,7742,100.63817022813608,100.74298240089459,1404980,850076,0.24607105100715904,923.0,0.039743769717318855,-21807.0
2026-08-11 10:26:00,101.01599844785028,101.41201007593693,100.88616286954182,101.03796539308537,380974,7900,100.95286122145703,101.0634808030646,1447142,1589659,-0.04692997664318472,158.0,0.3324724094648701,-24809.0
2026-08-11 10:27:00,101.03661084116516,101.30887154371875,100.77020720715,100.97565823664429,108014,6638,100.90581286566338,101.00953420302626,1727638,1210855,0.1758666772389793,-1262.0,-0.062307156441079314,-272960.0
2026-08-11 10:28:00,101.15673647926165,101.60363459063767,101.30072904130468,101.31227385264577,352617,6900,101.2640171328171,101.36744402219374,1618840,895204,0.2878374443724931,262.0,0.33661561600148104,244603.0
2026-08-11 10:29:00,100.62180278106715,100.8456922263841,100.26745570253252,100.60171827175557,334395,6523,100.58061644656945,100.68711243833197,1351188,1393084,-0.015266708256324446,-377.0,-0.7105555808902011,-18222.0
2026-08-11 10:30:00,100.76070152063078,100.84390434318362,100.32806959287618,100.7506224133663,292803,4849,100.65865273139394,100.78620820767956,1740933,1742245,-0.0003766675145513666,-1674.0,0.1489041416107284,-41592.0
2026-08-11 10:31:00,100.71911207208412,101.1623385542388,100.53766977930381,100.71498332652537,274133,2777,100.68014707720756,100.73918011702453,824697,867735,-0.025429677529141496,-2072.0,-0.035639086840930645,-18670.0
2026-08-11 10:32:00,100.68584074703418,100.70639285817477,100.5591082890975,100.58212485716835,430896,9571,100.55193902388399,100.61661641956503,786173,1617195,-0.34577393058408035,6794.0,-0.13285846935701784,156763.0
2026-08-11 10:33:00,100.57982066348026,100.5920312507845,100.05298901330264,100.54637681199542,252931,4763,100.46293891209055,100.56546023974798,682923,1859654,-0.46281036916482765,-4808.0,-0.03574804517293728,-177965.0
2026-08-11 10:34:00,100.13814647175512,100.36534687153382,99.85849015419394,99.99033928191947,438902,4058,99.89202948743433,100.0837418693872,1260943,1503115,-0.08761465931612145,-705.0,-0.5560375300759404,185971.0
2026-08-11 10:35:00,99.77658471144096,99.96375143016596,99.81263310215499,99.87594366300037,249980,3465,99.80652923971334,99.96447983668237,1999018,1069227,0.3030367522802123,-593.0,-0.11439561891910444,-188922.0
2026-08-11 10:36:00,99.91912895360618,100.09148449665493,99.72066024289782,99.90553649688434,259765,5451,99.83930355287212,99.943300751413,1799381,1431360,0.11391225728091481,1986.0,0.029592833883967273,9785.0
2026-08-11 10:37:00,100.22368816201397,100.22938394752047,99.8459629630582,100.21524148337498,451562,1015,100.17649270514508,100.24747038680884,1971881,1537431,0.12379919482793209,-4436.0,0.3097049864906438,191797.0
2026-08-11 10:38:00,99.9190207445897,100.09448016523544,99.87898789551993,100.02594619396521,324491,5410,100.01410898340355,100.11743195223106,1112214,1728543,-0.2169594231396772,4395.0,-0.18929528940977036,-127071.0
2026-08-11 10:39:00,99.85988871041987,99.85086102559069,99.476907608251,99.76425921021074,309948,3580,99.73699740228669,99.77441868582963,1712655,1999218,-0.07720172538230699,-1830.0,-0.26168698375447264,-14543.0
2026-08-11 10:40:00,99.81201036534013,99.60674809862994,99.37176303753628,99.57954303475485,143702,6135,99.51694429546475,99.64359501227408,1244719,507954,0.42036649163877116,2555.0,-0.1847161754558897,-166246.0
2026-08-11 10:41:00,99.74782418175468,100.07785326751448,99.69064279306475,99.74952478920306,249417,8948,99.72590630763962,99.84196512768817,744665,666073,0.05570984832052443,2813.0,0.16998175444821584,105715.0
2026-08-11 10:42:00,99.82387426712071,100.1918760561949,99.60822865204729,99.77337215829334,122687,3592,99.68382693566952,99.82914233229491,1087470,972916,0.05559831992646038,-5356.0,0.023847369090276516,-126730.0
2026-08-11 10:43:00,99.59169069988286,99.76989655548431,99.2208035994443,99.58323885230133,391725,5789,99.55630583039458,99.5935058786653,668531,1072626,-0.23208418310353404,2197.0,-0.19013330599200629,269038.0
2026-08-11 10:44:00,99.58326829397576,100.09191499932558,99.34862481230076,99.65462676096648,455877,9260,99.5976373601954,99.68432518961114,1220771,1984536,-0.23828138771106794,3471.0,0.07138790866514455,64152.0
2026-08-11 10:45:00,99.44077080274872,99.72952011780897,99.56295764058713,99.62284683052891,370436,9602,99.56676563840972,99.71586657397918,502015,1794207,-0.5627469817813783,342.0,-0.03177993043756544,-85441.0
2026-08-11 10:46:00,99.73937435627016,99.97264691636032,99.72829049972255,99.8099517045797,469953,8232,99.74559659786803,99.82148372275589,718362,1009994,-0.1687337562400339,-1370.0,0.1871048740507888,99517.0
2026-08-11 10:47:00,99.44129027696016,99.65585461157092,99.26011943540162,99.58048611505534,496664,9093,99.54101704878072,99.62601629400102,1547829,1226524,0.11581258765557231,861.0,-0.22946558952436646,26711.0
2026-08-11 10:48:00,99.61624126064446,99.75611065054804,99.0391233456781,99.44583105283854,381772,1918,99.35721297474267,99.5269080782085,1892802,1604914,0.0823074257601246,-7175.0,-0.1346550622167939,-114892.0
2026-08-11 10:49:00,99.28487248521603,99.5063182500435,99.12164620662926,99.29638345460835,245750,5835,99.24639631637059,99.38181164404,1602477,1030596,0.21719147171384917,3917.0,-0.14944759823019638,-136022.0
2026-08-11 10:50:00,98.84591463438416,99.18714824070983,98.58285119136715,98.88050656728888,269887,4343,98.80749274520258,98.93349128122546,1262205,1190442,0.029259408304578686,-1492.0,-0.41587688731947026,24137.0
2026-08-11 10:51:00,98.99497682255848,99.2868988927768,98.82073964570365,98.90606144007971,126477,3486,98.83882946259271,98.93698497773566,1679678,706263,0.40797949320624444,-857.0,0.025554872790834793,-143410.0
2026-08-11 10:52:00,98.812295385374,99.19732200367606,98.76878232720694,98.92447049565959,415970,7873,98.90392644817882,98.98844392025134,637673,1701279,-0.4547361382362699,4387.0,0.018409055579880373,289493.0
2026-08-11 10:53:00,98.803922384751,99.19442396600235,98.87047368571493,98.88060878855146,320598,1272,98.81457124680821,98.91434881139162,917605,1994936,-0.3698938487046191,-6601.0,-0.043861707108135306,-95372.0
2026-08-11 10:54:00,98.78543473242634,99.24625266269864,98.39448953160172,98.77862750550148,120010,5554,98.71906426448318,98.8116012887211,936314,1944706,-0.3500121484751928,4282.0,-0.10198128304998022,-200588.0
2026-08-11 10:55:00,98.48622014622829,98.53287540189037,98.18283833719946,98.38334324708595,427290,1819,98.29246888139292,98.46602722579168,1501599,1134308,0.13934141075538706,-3735.0,-0.39528425841552917,307280.0
2026-08-11 10:56:00,98.28888546236017,98.41829892716027,97.83065417101632,98.2387169578433,158133,6292,98.14943806055966,98.26260088301999,1666883,1003084,0.2486169304714253,4473.0,-0.14462628924265175,-269157.0
2026-08-11 10:57:00,98.14046238202008,98.47448154862316,97.76144336975713,98.11562986776849,338934,3615,98.09204393690145,98.12612680082466,1635561,1066589,0.21056270007216477,-2677.0,-0.12308709007480445,180801.0
2026-08-11 10:58:00,97.88759630920373,98.18543729420783,97.46541240281589,97.87978453568013,140643,7069,97.86243287257733,97.92009430521065,1860663,1634430,0.06472874970708933,3454.0,-0.23584533208835978,-198291.0
2026-08-11 10:59:00,97.84641501452322,97.8956578812404,97.6635620941791,97.80639142897054,459244,6640,97.76987812924156,97.86057908492009,615196,1616813,-0.4487513267195607,-429.0,-0.0733931067095881,318601.0
2026-08-11 11:00:00,97.89676980456804,98.06467816906036,97.78405014884119,97.87660451405512,483100,4984,97.77780935695353,97.9500617493257,883911,1487084,-0.254396571903357,-1656.0,0.0702130850845748,23856.0
2026-08-11 11:01:00,98.21668960933278,98.55360584337282,97.83373399548462,98.31968683681046,279065,5890,98.3077451969339,98.39998720999485,1725443,1466689,0.08105993110560591,906.0,0.44308232275534465,-204035.0
2026-08-11 11:02:00,98.34186957263655,98.54695656945744,97.97859775695281,98.33726165047324,352572,8701,98.26670134891168,98.40697837947526,1480848,862593,0.2638235825011169,2811.0,0.017574813662776023,73507.0
2026-08-11 11:03:00,98.27065980512685,98.46716607517965,97.9610075370553,98.37802867101863,334855,6191,98.31326243497294,98.44441447024715,1284374,955889,0.14662787360234045,-2510.0,0.04076702054538828,-17717.0
2026-08-11 11:04:00,98.34640390475293,98.80051069635499,98.33172896360789,98.33829565046285,256150,3981,98.27010360522165,98.4082130354716,514294,817755,-0.22781519298464245,-2210.0,-0.039733020555772214,-78705.0
2026-08-11 11:05:00,97.79196086136034,98.22118503635615,97.66279484536122,97.84002565550917,165708,4039,97.8103799254298,97.87446304209146,1611572,1621599,-0.003101289724545964,58.0,-0.49826999495368796,-90442.0
2026-08-11 11:06:00,98.07134309080382,98.05808284457946,97.44599658323686,97.81740492852553,379414,5935,97.78700036740355,97.86181744759234,1408895,1233893,0.06621870539748174,1896.0,-0.022620726983632267,213706.0
2026-08-11 11:07:00,97.81510150098153,98.15912145351011,97.7800995228617,97.8190909393567,355369,1602,97.77033315196105,97.88457022444666,1502448,1793746,-0.08837404594511124,-4333.0,0.0016860108311647082,-24045.0
2026-08-11 11:08:00,98.28375761122258,98.87282290391651,98.14051160306428,98.42418156784875,193644,8459,98.40555436521272,98.4400829272806,1649950,1717127,-0.01995113268867923,6857.0,0.6050906284920501,-161725.0
2026-08-11 11:09:00,98.35463106467265,98.43613615692112,98.15351270201283,98.36804908574034,181580,8419,98.35133389692864,98.40462836724645,1893714,534692,0.5596354151653389,-40.0,-0.05613248210840993,-12064.0
2026-08-11 11:10:00,98.49002827850927,98.56327892929896,98.42928415037493,98.43809240394548,237335,9447,98.42014005313173,98.48467010897366,653424,1149025,-0.27495979081793714,1028.0,0.07004331820513698,55755.0
2026-08-11 11:11:00,98.59412214025663,98.6981363692697,98.30879795708165,98.42678574564138,382896,8692,98.36521762022382,98.48479540709823,759894,589541,0.12624024128616793,-755.0,-0.011306658304093276,145561.0
2026-08-11 11:12:00,98.0757681460802,98.53421857175024,97.99231739154071,98.13471338607407,373765,3487,98.08891661895326,98.18849677573655,1663732,1402001,0.08537305760155892,-5205.0,-0.2920723595673138,-9131.0
2026-08-11 11:13:00,98.26500533954533,98.44137558466845,98.36731816377453,98.42324813694769,142369,2358,98.38682262668854,98.49788000598156,1730715,1873372,-0.03958200787050923,-1129.0,0.2885347508736231,-231396.0
2026-08-11 11:14:00,98.69847702946764,99.10880240342273,98.30102487345322,98.61679332832455,172592,1689,98.57836958415594,98.66940172911202,717475,1620135,-0.38614653428073975,-669.0,0.193545191376856,30223.0
2026-08-11 11:15:00,98.68478220663165,99.05029537866282,98.70164313909568,98.82284207722162,422411,9499,98.79418657969521,98.91421377576587,1965405,732278,0.4571059683439455,7810.0,0.20604874889707503,249819.0
2026-08-11 11:16:00,98.56289016356244,98.78612127802405,98.4676959579035,98.6065057077132,186873,7131,98.55947022753422,98.65073435850691,1965496,1673395,0.08027198396434518,-2368.0,-0.21633636950842572,-235538.0
2026-08-11 11:17:00,98.94515834031702,99.11728260778801,98.52180108976805,98.97092038886812,486934,4166,98.94264516264012,99.02820384242398,508133,1892003,-0.5765798271431286,-2965.0,0.36441468115492626,300061.0
2026-08-11 11:18:00,98.62989686377023,98.72403856292567,98.40329866275367,98.63686020910023,376389,9600,98.5640360652933,98.64714914416442,727368,574167,0.11770793716649956,5434.0,-0.3340601797678886,-110545.0
2026-08-11 11:19:00,98.87155589623634,99.19842640499392,98.60657537704428,98.80263945052891,394820,1825,98.78148552439006,98.84058246660908,694021,1726007,-0.4264355619025896,-7775.0,0.16577924142868028,18431.0
2026-08-11 11:20:00,99.3035882428008,99.84965875340248,99.01001615187208,99.37195167102944,213982,2191,99.27660988341717,99.45994323898769,1995992,937000,0.3610620144889587,366.0,0.569312220500521,-180838.0
2026-08-11 11:21:00,99.1212423993728,99.35543770201218,98.69380842614802,99.14861532458949,283576,6647,99.13053161997803,99.18863720010314,1330248,760069,0.27277154613391175,4456.0,-0.22333634643995026,69594.0
2026-08-11 11:22:00,99.03247225211119,99.51010963478285,99.02138111928741,99.03389928740613,232424,7785,98.93898782312094,99.06668605740605,1505100,1253960,0.09102375446710112,1138.0,-0.11471603718335643,-51152.0
2026-08-11 11:23:00,99.10314744644738,99.50008645841302,98.8640682274178,99.0881876506955,367387,7813,99.00319110325867,99.1471059773153,1761263,1633444,0.037652439518344294,28.0,0.054288363289373365,134963.0
2026-08-11 11:24:00,99.00394586645893,99.2346887127263,98.68877247094916,98.99416314898814,276405,6641,98.92289905813293,99.01124885784792,1831581,573663,0.522989767358322,-1172.0,-0.09402450170736643,-90982.0
2026-08-11 11:25:00,98.68435830731538,98.9777708193562,98.48147618073013,98.64075772979312,159484,1533,98.54865058079223,98.69860219164165,1171839,1305421,-0.0539232862113787,-5108.0,-0.35340541919501334,-116921.0
2026-08-11 11:26:00,98.77890148553672,98.91200962415779,98.30831367351094,98.69451753457255,184926,7510,98.67198784315599,98.73184745641436,1184818,1899117,-0.23161934346865287,5977.0,0.053759804779431875,25442.0
2026-08-11 11:27:00,98.50712084809794,98.74721914063912,97.9821189013977,98.46785743653284,455874,2207,98.44198910685601,98.51233669662153,1962612,720913,0.46271191809280704,-5303.0,-0.22666009803971576,270948.0
